[],"RT @copel13: La pandemia del miedo crece en modo virus. COVID-19 hoy; 95.000 casos en 82 países con 2.983 fallecidos.En aislamiento social,…",Ernestovb898,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",Jesss_AA,
[],RT @KanteBeStopped7: Literally no toilet paper in all of Sydney. People selling single rolls for 35 dollars. The world has gone fucking ins…,PhxAkin,
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,Flamegame11,"Canada, probably"
[],"RT @mangelestrade: En una democràcia de debò s'hauria jutjat el Partit Popular, el PSOE andalús i la Corona per corrupció i un cop processa…",jjllados,Barceloni a Borges Blanques.
[],"RT @UncoverDC: AMAZING COLUMN BY CELIA!!!! Serfs of Globalism: In the Age of Corona, What Dies First Is the Inalienable Right to Not Worry…",gregreese,"Austin, TX"
[],@KenyaGovernors Governor's should provide hands was places with soap in all words to strengthen emergencies against corona virus.,ngumit72,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",ashleywagcave,
[],@TVP_Slough All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic chi… https://t.co/YzVvPRQS3p,1k1Kardo1,London 
[],"RT @PeterSweden7: BREAKING: 769 new cases of Corona virus in Italy 🇮🇹

- Total of 3 858 infected.
- 148 dead.

This is a massive increase s…",martws,In the middle of something
[],@ThamesVP All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic child… https://t.co/ahRvUOrST0,1k1Kardo1,London 
[],People are seriously using the corona virus as an opportunity to shoot their shot✊🏽😂,DairyMamii,
[],RT @cestmoizbi: C'est le mec atteint du corona au Maroc il sen bas les couilles il tape sa meilleure pose mdrrrrrrrrr https://t.co/h1yybRDO…,camm_vl,
[],Google’s UK searchers have obviously retained their priorities on this “corona…” business https://t.co/ATX5BBeotG,chrisdaleoxford,"Oxford, England"
['CoronaVirusChallenge'],RT @Tetemane2: Atleast this corona virus is made from China.  Imagine if it was an original one #CoronaVirusChallenge https://t.co/g0hGVAiS…,KungfuMino9,"Durban, South Africa"
[],"RT @StormIsUponUs: This is why enemy occupied states like California are resorting to declaring a ""State of Emergency"" over one Corona Viru…",EfrainH99765670,
[],Now thats funny !,Battleriverbab1,
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,MiahCurrent,"Arizona, USA"
[],RT @grooovybee: The meth you mistook for molly in 2014 was the Corona virus vaccine,crotchner,nashvegas
[],"RT @RenaldoGouws: The guy that has contracted the Corona Virus came back from Italy, didn't get swabbed at the airport, walked around in So…",RickyRicardo_7,"Johannesburg, South Africa"
[],"@OANN Retards going on cruises be like ""Corona beer?""",SeaCortez1,
['Coronvirus'],RT @busraelsall: Allah hepimizi Corona virüsünden ve virüsten daha tehlikeli zihniyetlerden korusun. Herkese saygılar. #Coronvirus #coronav…,29kelkit2929,
[],"RT @mariusserra: Virus corona
La visió italiana https://t.co/3NSa8Y8kfL",EduarddFernndez,
[],"RT @Saka_larr: ""Kendimizi korumak için birbirimizi korumamız lazım"", diyen, 
(İstanbul Gönüllüleri Doktorlar Grubu) Metrolarda, Corona virü…",AraciNeslihan,
[],"RT @RizmaWidiono: Sebaiknya segera dikejar sblm melarikan diri ke Saudi, krn masyarakat merasa panik atas pernyataan biduan ini tentang vir…",elninn,"DKI Jakarta, Indonesia"
[],"RT @shank_comics: Hey pretty, your first name must be Corona, cos at my first glance of you I sneezed out three words, ""I"" ""Love"" ""You""😂❤️",_Damimi,
[],Do you blame them? 😂,bayakazenz,
[],"RT @KiranKS: Trend observed in Communist China now after Corona Virus:
1) Bathe multiple times.
2) Avoid meat.
3) Greet without touch.
4) B…",TheRiseOfHindu,"Maduranthakam, India"
[],"RT @thomaskaine5: Trump's policy of ""Don't test, don't tell"" is being circumvented as states are starting to do their own testing for the c…",JamieON94964661,
[],RT @B0TSHELO: Lmfaoo once I get that shit best believe I’m not dying alone,sibzndlovu,
[],Boas  notícias: Encontraram a cura para o corona vírus e para as FAKE NEWS no TWITTER!!✌😎💕🤸‍♂️🤸‍♀️,Claudia85251260,"Minas Gerais, Brasil"
[],RT @Bradleoy: Corona Virus said: https://t.co/wWFtEavDCh,RealHlengiWay,"Johannesburg, South Africa"
[],"Moi a mon ex :
-Tu viens boire un verre ?

Lui, toujours partant. 

Sur le trajet je lui envoie :
 « Par contre j'a… https://t.co/jxXNRYeQJp",WClaire06,
['corona'],"RT @bajrang_shiva: After #corona Attack 
No Shakehands,Only Namaste.
No Burying of dead bodies Only Burning
No non-veg Only Vegetarian.
Tha…",Divyans96028989,"महाराष्ट्र, भारत"
[],RT @arnz_1: Wait so people didn’t wash their hands thoroughly before corona? Omg ya’ll dirty,KyraSkye3,"London, England"
[],Is delusional diarrhea of the mouth contagious cuz hes putting a lot of people at risk with his crazy!!!!,MissyJ93,
"['Bond25', 'corona']",@drnorth I saw it on BBC news last night. Guessing it's illustrate fact that #Bond25 release been pushed back bc #corona? Xxx,whatKTdoes_now,Gallifrey
[],"The day I read Florida man gets corona virus, let’s me know it’s serious.",3mattt3,
[],RT @eusoucesa: ebola acabou e começou o corona,NovoDinamico,
[],Dit wordt door veel mensen als belachelijk gezien. Maar ik snap het absoluut. Daarnaast. Iedere vorm van kritiek op… https://t.co/RXZ6En2Hb3,FirenzeJudy,"Amsterdam, Nederland"
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,Lizabuhamad,"Marina del Rey, CA"
"['coronaflu', 'coronvirus', 'doctorsspeakup']","RT @AynRandPaulRyan: Meanwhile, this fucking asshole is NOT helping. Did he really say #coronaflu?
Idiot. 8/
#coronvirus #doctorsspeakup
ht…",vikingmetal,"Rome, Italy"
[],RT @Ana__Roda: Te falta el virus nomas porque la corona ya la tenes rey de mi corazón mataaaaaaaaaaame si no te sirvo añamembyyyyy guampeam…,liynove,
[],@TVP_Kidlington @LoftworldLtd All do something sky wanna justice soon so more can be ok all talk evidence every wer… https://t.co/TVPwdER3Lz,1k1Kardo1,London 
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,nananaqueen,
[],RT @LintixP: Corona virus everytime it’s about to hit a new country: https://t.co/BKWQI6IVQY,JunieMokwele,Mars
[],Alert: G77 UN Summit postponed.,ruthdavoice,"Kampala, Uganda"
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",fatboyreddix23,"Mo.City, TX"
[],Me,mspleasureesq,
[],"RT @slokobear: Corona Virus: *enters SA.

South Africa: "" proof of residence?""",DaneAaron_M,
[],@Monorail_Music @WarehamDean @dada_drummer ill be seeing Dean live in Glasgow the very next week ! ( corona permitting ! ),TheGloryYears9,Glasgow(ish)
[],"RT @DESCONTRILO: Na RTP1 estão a dar dicas para evitar o corona:

1º Quando se assoar ao lenço deite esse lenço para o lixo em vez de o gua…",AndrMartins6,
[],"ஒடுங்கடி... ஓடுங்கடி... இந்த பயலுக நம்ம பின்னாடி சட்டியோட அலைய ஆரம்பிச்சுட்டானுங்கடி. ஓடுங்க... ஓடுங்க...

ஏன்மா? எ… https://t.co/tZLYzZ28Re",boo_pathi,"Tiruvarur, India."
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",feerguerrerom,La Chica de Ipanema.
[],"At least you reached 20 
Corona virus blight knock me out before October 😔

Lol, happy birthday @Jozay_12 🥳",caleb_le_roux,
[],"RT @PeterSweden7: BREAKING: 769 new cases of Corona virus in Italy 🇮🇹

- Total of 3 858 infected.
- 148 dead.

This is a massive increase s…",AlwaysS08951777,
[],RT @mattletiss7: Why scare the entire population with this corona virus stuff. It’s only the elderly and people with existing conditions th…,AbbeyMoir,Fintray
[],"RT @bilio_muydunuz: ""Kendimizi korumak için birbirimizi korumamız lazım"", diyen, 
(İstanbul Gönüllüleri Doktorlar Grubu) Metrolarda, Corona…",yet_vargun,
[],@leocadio_helena Será que não tem um pouquinho de corona amiga?,lethizinha10,
[],"RT @Eagle4kw: قليل جدا اللي راح يفهمونها 
I heard that John Travolta was not feeling well last weekend. He was worried that it was the Coro…",nuitto2,
[],"RT @uae_voiceen: 🎥Overcoming Corona virus
👉A sincere message from Emirati girl 
The UAE and its people ready to help and support China to d…",y5PUD6rroQ6mgta,
[],"RT @APagliaccis: In un momento così delicato, dove ci dovrebbe essere coesione, senza colori politici, tutti uniti x fronteggiare crisi san…",homoeopathicus,
[],RT @djkauesousa: tadin do bicho mano,GretterViick,Caçador | Rio dos Cedros
[],When whole world is fighting on to curb the menace of corona virus our SHG didi are also playing their part by tire… https://t.co/wyVSTRH0zn,Prerna_UPSRLM,"Lucknow, India"
[],RT @esquizofriends: um coxe cringe.....,L0rdNetero,"Odivelas, Portugal"
[],@TVP_Reading All do something sky wanna justice soon so more can be ok all talk evidence every were they traffic ch… https://t.co/bkOrmdOr0D,1k1Kardo1,London 
[],@nooraaaa666 @mhmdsaeed420 @IsaacWa91590478 Pfft it’s just corona,maramalzari,Bahrain
[],@FredSaragoca Não comprei. É por indicação médica; vim com isso pedido do hospital mas não foi agora na época da Cerveja 🍺 Corona,mariacpois,Lisboeta. 
[],@FrederickMelo Now you are going to tell me witch hazel does nothing against Corona to!?! LIES! 🙄,macgroveguy,"St. Paul, MN"
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",frootloopgalaxy,"Barcelona, España"
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,luisaacrf,Cehab 
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,KathieS65,
['Corona'],RT @RoflGandhi_: गोरखपुर में अपने मोहल्ला क्लीनिक के डॉक्टरों से ज्यादा मात्रा में दवाई प्रोड्यूस करने की अपील करते अजय भाई। #Corona https:…,Deja_vu76,
[],"Umreden dönenler gözetim altına alındı! Kaymakamlıktan Corona açıklaması
https://t.co/KBMpGcodZh",gazetesozcu,İstanbul
[],Lmfaoo,KashVixen,
[],RT @LesDaChef: Indonesia isn't playing. They're banning travellers from Italy and countries with large infections of Corona  https://t.co/2…,StollsCasner,South Africa
[],RT @danitegon: Camisinha no dedo por causa de corona mas não no pau com as taxas de IST absurdas vcs me matam de cringe,leticiaxteves,"tereshitty, rj "
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",Aoriuu,Un lieu sympa en Bretagne
[],RT @trusssssmidaddy: Nigeria being able to handle Ebola and Corona virus effectively just lets you know that the incompetence in everything…,TRILLA_LONDON,
[],RT @esquizofriends: esse corona vírus tem passe navegante,dobrevgf,"Lisbon, Portugal"
[],RT @mohaa7878: il attraper un virus ou il a signer au barça la ?,Lu___c___as,"Bussigny, Suisse"
"['CoronaVirusSA', 'coronavirus']",RT @AdvoBarryRoux: The 38 year old that tested positive of Corona virus must be taken to Robben Island. #CoronaVirusSA #coronavirus,Major_General_J,The Republic of Azania...Izwe Lethu
[],beg no one come round ere chatting about corona when you don’t know how to shower or brush your teeth properly,KingCMRN,
['CoronaVirusSA'],"RT @LeeuwLet: I'm waiting to see those ""call Dr Nkau, for Corona virus cure"" posters all over CBD tomorrow😭
#CoronaVirusSA",hennyvbaby,
"['coronavirusSA', 'coronaviruschallenge']","Someone get a lime it’s corona time 

#coronavirusSA #coronaviruschallenge",muaaz_mia,"Johannesburg, South Africa"
[],"it's the spread dumbass

a healthy person may not die from it but that same individual could be a carrier and pass… https://t.co/yt6tr8nA6R",Diaboue,
[],I have it on good authority that corona virus was created by Greta whatever her last name to stop international tra… https://t.co/N3wSdTFsrF,CoolVapeDad,Los Angeles
[],first corona virus death in the UK and it wasnt the queen &lt;/3,ellamon_xx,norf london//plymouth 
['CoronaVirusChallenge'],RT @Amoh_Meth: Corona Virus to us South Africans 💔🤣😂😢#CoronaVirusChallenge https://t.co/iOBQwbGEV3,mashego_manqo,jozi
['Coronvirus'],RT @ruyaselcuk: Teyzecim virüs falan yok ülkemizde. Gelmişsin kaç yaşına iftira atmaya utanmiyor musun? Ayrica seni  gören #Coronvirus ardı…,Cemil46580665,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",Peelexiecrissie,Johannesburg
[],"RT @tichiavila: Corona virus is like Pasta. The Chinese invented it, but the Italians spread it all over the world.",clara_rodes,Alicante
[],RT @quiquepeinado: Corona virus.,juanjuanrubio,madrid
[],RT @AMAG2010: Vuelvo de un viaje por toda Europa soy médico de profesión me entero de la propagación del corona virus en distintos países p…,ravitopetunia,LA SERENA
[],RT @Bradleoy: Corona Virus said: https://t.co/wWFtEavDCh,ohmy_travis,"Johannesburg, South Africa"
[],"RT @VittorGuidoni: galera desesperada com corona virus isso, corona virus aquilo

compra mascara todo dia e reclama q acabou o alcool gel n…",loserxt,Gotham City
[],literally the only time I haven't wanted a Corona,DanyonLA_,Canada
['Baaghi3'],Corona Virus Has Affected #Baaghi3 Opening A Lot Or Else Would Have Already Been The Biggest Opener Of The Year With The Advances Only.,Akkian_Forever_,Mumbai 
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",carleebeckner5,"Kingsland, GA"
[],RT @pullupnghost: Corona está-vos a afetar mais o cérebro q outra coisa,sofiansmaia,"Porto, Portugal"
[],RT @ACarmonaFoto: CORONA VIRUS,JoseM_Aranda,
"['ErdoganınYanındayım', 'suriye', 'zalimesad']","Skandal video silinmeden hemen izle

⬇️⬇️⬇️📢

https://t.co/mmCeIWiSDE

#ErdoganınYanındayım #suriye #zalimesad… https://t.co/ErcnEWecim",tedas_elektirik,
[],"RT @LilaR: Interessanter Graph als Erklärung für Israels Entscheidung in Sachen Corona. 
Weiße Kurve: Erkrankungen, wenn Bewegungsfreiheit…",HvMythenmetz,Silicon Valley
[],RT @mabitxch: Miss corona u have another job to do 😍😍,_itsssyafiq1,
['Corona'],"RT @kilian_ga: Heute @anthonyfjoshua zum Interview in London getroffen. Ein smarter, charmanter Champion. By the way: Bei dem Wort #Corona…",MichaWindisch,Deutschland
[],"RT @thomaskaine5: Trump's policy of ""Don't test, don't tell"" is being circumvented as states are starting to do their own testing for the c…",HQEDphd,"Nebraska University, Arkansas"
[],"RT @VikasSaraswat: Rahul Gandhi has returned from Piedmont which is next to Lombardy, the epicenter of corona in Italy. Whats wrong in what…",vivekdw88819468,
[],RT @KaylieRuderman: if you’ve swam in Decatur lake you’re immune from corona virus it’s science baby,madddy_hart,☁️
[],My Lawd!!😂😂😂😂,Andileshobede,"Durban, South Africa "
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",BlinkRami,"Mesa, AZ"
[],"RT @brianaabernethy: the CDC estimates that 56,000 people die each year from the flu or flu-like symptoms, this shows that yes the corona v…",kingesenweiner1,"Wilmington, NC"
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",JairoAl82459657,
[],"RT @tedlieu: Dear @foxnewsdesk: You have the right to invite misinformed people, including @realDonaldTrump, to spew false information on y…",AngelineKiser,
['KAYITDIŞI'],"RT @ErtanOzyigit: 1991. Marvel Spiderman Deneyle geliştirilen ve virüs yayarak herkesi hasta eden CORONA karakteri.
#KAYITDIŞI
@beyzahakan…",bayoznur,
[],"RT @retheeshraj10: Kerala is the only state in India which successfully stopped 3 deadly virus, Corona, Nipah and BJP.",earlyseed1,💯 RT assured..
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",bigbeard_krieg,dmv
[],RT @grooovybee: The meth you mistook for molly in 2014 was the Corona virus vaccine,antoniorfeola,
[],RT @mohaa7878: il attraper un virus ou il a signer au barça la ?,TheMatroz,France
"['coronavirus', 'COVID19india', 'nazmaaapi']","RT @salonayyy: Nazma aapi on corona virus
#coronavirus #COVID19india #nazmaaapi https://t.co/BiPeQBSpOu",khalid_nawaz1,Pakistan.
[],RT @Potavio16: É impressionante como esse vídeo é capaz de curar o corona vírus https://t.co/OsNvrC9AtG,gislaini_b,"Espírito Santo, Brazil"
[],RT @mochediiii: The corona virus rn https://t.co/kIsfAKlLYo,mxlky_wxy_,
['SchumerResign'],"RT @FiveRights: #SchumerResign
Schumer didn't always seem like a bad person to me - not like Schiff is - but TDS made him into one. Schumer…",Dina23088237,
[],IF YOU STEAL HANDSANITISER FROM A HOSPITAL YOURE AS BAD AS A PERSON CAN BE. PEOPLE DIE FROM NOT HAVING SURGERIES IN… https://t.co/oZvu6lqXEe,SophyGo,
[],RT @__Stannnn: Corona virus? No problem. https://t.co/lD5dclKbHu,Migzcollado3,NYC
[],just saying.. if i get the corona virus we’re all fucked because i am NOT putting my family in debt over a boomer k… https://t.co/rR8poIgFpm,aprilosornio,828
[],"Damn , now I have to break my virginity",Khanya_r,
[],RT @Inevitable_ET: There is a ploy here with emergency corona funds and sanctuary city status,RobinHood0010,Sherwood Forest - RV Park 😳
[],RT @poamemes: Corona Vírus me botar medo? Já andei no centro depois da 00:00,bellesilveira_,"Bom Fim, Porto Alegre"
[],Apparently if there is 3 cases of corona virus in New Zealand they’ll close schools. Imma start sneezing 🤧🤧🤧🤧🤧,Lukahhhhh,Narnia
[],😂😂😂😂😂,Reeyaness,"Bloemfontein, South Africa"
[],"RT @_Naoliviea__: Congrats ya buat pendatang dr Cina, kalian boleh masuk ke Indonesia krn kalian sahabat baik 🤭

https://t.co/5qchupXyHl",dhesmond4,
[],"RT @aidalaverdadera: Smettetela di lamentarvi per le restrizioni a causa di questo corona virus, pensate a chi davvero dovrà rinunciare all…",xinvisible_,Italy
[],"RT @Mercy44: Tweede leerkracht besmet met corona op school van dochterlief.
School gebeld, die volgt t advies van GGD op, die de school 've…",CoraWeg,
[],@CityFed @PoliceFedforNI @ChiefConPSNI @AnthonyNolan All do something sky wanna justice soon so more can be ok all… https://t.co/C0XA9pDZNH,1k1Kardo1,London 
[],@RepAndyBiggsAZ @realDonaldTrump Where are the testing kits for the corona virus? States still don’t have them and… https://t.co/VuvMBUfteU,sanfranninets,
[],RT @SkhadoInt: Corona virus when it landed at OR Tambo 😭:  https://t.co/HLorU0GSEF,Sihledlamini,
[],At this difficult times with the corona virus some hotels changed to help prevent spreading by obligatory latex clo… https://t.co/laKR0lwWEz,whitesissynun,"Switzerland, Graubünden"
[],-Please do not hesitate to contact us in case of any Corona 🦠 related🚨. The Embassy will keep you informed about further developments.,iqraa_87,"Paris, France"
[],"Zijn ze daar eindelijk érgens de beste in. RT @redactieadun: Houten heeft meeste coronabesmettingen van Nederland
https://t.co/L3pUVsyY2q",Petervdwaals,Heilig Landstichting/Amsterdam
[],Please educate the public on corona virus,ngumit72,
[],"RT @_PeteSmith_: Progress always comes at the expense of someone else not getting to benefit from it.

The goal is to make society better f…",RKromer5,"Parma, Ohio"
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",AlphaKyoto,"Amsterdam, Nederland"
[],"RT @WilliamReymond: Pour assurer sa réélection, Trump est prêt au pire. Y compris à mentir sur le coronavirus, à remettre en question l'OMS…",inf_gest,"Montréal, Québec"
[],"Coronavirus, in Italia 3.858 casi, 148 morti https://t.co/upJit8MxSg di @quotidianonet",BerniCurenai,URANO
[],Corona-Virus und „Wir schaffen das!“ Die Merkel-Republik auf dem falschen Fuß erwischt https://t.co/7ZYLsPi2Or via @jouwatch,schmidt26169,
[],RT @rrf_1948: @horaciorlarreta Larreta ocupate de que no se lleven puesta La República!!! El corona es un mal menor comparado con el Kirchn…,isabellecba1,"Córdoba, Argentina"
[],"RT @PoetasHispanos: “No hay más corona de espinas 
que los recuerdos”.

Leopoldo María Panero
A 6 años de su partida https://t.co/4P60Aakism",anumaana,Honduras
[],"@VideosYan @FlammDumbFox @DolarBipolar O euro tá subindo na mesma proporção? Então não é o corona vírus gênio, a mo… https://t.co/hJeZ1hZSuI",MeguminLee,
[],This one 😂😂😂,SCheerio2,
[],@Not_gorilla_aim こ、CORONA,Monaking784,百鬼夜行⇒sskk⇒百鬼夜行⇒古代兵器
[],"It’s spring break, y’all be careful messin round w/ these spring break shawtys from all these others cities, CORONA IS HERE 😂",LoDiCaprio_yfm,IG : @lodicaprio_yfm
[],RT @krishgm: One of the many reasons we love Jurgen Klopp,dilippramani,
[],"RT @60east909: Corona beer has lost 30 million since the Corona Virus started, my goodness people are stupid lol",weird0hh,LA
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,johnkdavis7,
[],"RT @QuimeyHerrera01: levantá la cabeza que se te cae la corona, virus",AritBulacio,General roca
[],"[5/3 15:10] Gabriel Santana: Ta na loja?
[5/3 15:10] GTA: Cara kk
[5/3 15:10] GTA: Tu tá fazendo oq no grupo ???
[5… https://t.co/jQvC5FlUIi",GBSantana10,Rj
['TPMP'],RT @PaulaSerry: Afro trap partie CORONA 🚨            J’ai pas signé pour ça les gars ‼️       https://t.co/8v05QQsgZK #TPMP  #CORONAVIRUSEN…,ecriture2perles,
[],RT @Jwavvvy1: You mind if I take you out before the Corona virus do...? https://t.co/EupKJo1oP2,fundo_k,South Africa
[],RT @mohaa7878: il attraper un virus ou il a signer au barça la ?,phigievck,"Le Mans, France"
['CoronaVirusSA'],Corona Virus has hit the streets of mzansi😣😭  #CoronaVirusSA,rodneytomjnr45,Johannesburg.South Africa
[],"RT @gainbos: The whole entire world: Corona Virus is dangerous.

Jamaicans: https://t.co/mhYcodvEJ4",maameadwoa247,
[],@pulte It’s not real. Governments are trying to scare people with fear propaganda. More people die from the flu ann… https://t.co/D9tFycD62Q,GaiaCelestial,Source Energy
[],@CityFed @PoliceFedforNI @ChiefConPSNI @AnthonyNolan All do something sky wanna justice soon so more can be ok all… https://t.co/W5ckgBxJZH,1k1Kardo1,London 
[],😑,KapaHTD,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",Jodie_WS,"Watford, England"
[],"In a term of getting emotional towards everything that relates to doctors because of him. 

Now my timeline is full… https://t.co/IUWrqIJ7Hh",nadizaputri,JKT — BGR 
[],RT @wagwanino: Det riktiga viruset e nt ens Corona utan rasismen,joaquim_gouveia,Kalmar
[],RT @mattletiss7: Why scare the entire population with this corona virus stuff. It’s only the elderly and people with existing conditions th…,FtblFaize,"England, United Kingdom"
[],RT @omurgedik: Üniversite hayatım boyunca olduğu gibi sonrasında da hiç alttan almadım. Almaya da niyetim yok. Bugün telefon yıkamamla dalg…,oyunbaz,
[],RT @marilyn3939nv: We had our 1st case of Corona Virus reported yesterday that's all we heard so far? Perfect time to sit Shasta at Home? H…,Lillianna277,"Toronto, Ontario"
[],Can @shanedawson get looking into a conspiracy theory on the corona virus because the scare mongering going on in t… https://t.co/8Qcf1wgGf0,justlucyslife,"North East, England"
[],RT @arnz_1: Wait so people didn’t wash their hands thoroughly before corona? Omg ya’ll dirty,oohthatsturi_,Ya Babymomma house 🥴
[],RT @adazzlinhaze: MORE PEOPLE DIE FROM THE REGULAR FUCKING FLU EVERY YEAR THAN THE NUMBER OF PEOPLE WHO HAVE DIED FROM THE CORONA VIRUS JUS…,BensonMariya,she/her
[],"Fyi, virus corona tidak menyebar melalui udara, tp lewat droplet dari batuk dan bersin. Cairan droplet yg berisi vi… https://t.co/0JJ5l9U9gP",litaelyn,In your retina
[],RT @chrisgraeni: Are ACE inhibitors the bad guys in severe corona virus (Covid-19) courses? Do ACE inhibitors upregulate the Covid-19 entry…,OccupyDisabled,
['coronavirus'],RT @DoliaEstevez: Dice mi vecino que bajó la venta de la cerveza Corona porque la gente la identifica con el #coronavirus. ¿Será? Parece qu…,FabyR17,
[],RT @dennaodavid: Queria que o Corona vírus fosse sexualmente transmissível pq pelo menos eu estaria 100% seguro,___jooanaa,"Cartaxo, Pontevel"
[],RT @gtconway3d: The public’s health would best be advanced by quarantining @realDonaldTrump in communicado.,charmingplayer,lives in traffic in SoCal
[],"RT @tedlieu: Dear @foxnewsdesk: You have the right to invite misinformed people, including @realDonaldTrump, to spew false information on y…",crazyrednovels,"Atlanta, GA"
[],"RT @pearlz_mn: Learning that Corona virus has arrived and we only have a call centre. 

It's been real Southy 🤙🏽",HlugaTheGuy_,South Africa
[],"RT @Saka_larr: ""Kendimizi korumak için birbirimizi korumamız lazım"", diyen, 
(İstanbul Gönüllüleri Doktorlar Grubu) Metrolarda, Corona virü…",serkanaltunigne,"Berlin, Deutschland"
[],Noh @kemkominfo,AlvandhyAres,Beta Theta PI
[],corona is probably living for this publicity,livingin1804,bikini bottom
"['Breaking', 'LatestNews', 'CoronaVirus', 'Corona']",RT @BrexitLondon: #Breaking #LatestNews: Someone in the UK has died of the #CoronaVirus - the first person to die of the #Corona Virus in t…,MsGoldiesMan,"Frdericksburg, IN"
[],RT @iamandyheights: @LaQueenJ  si unisaidie na yako nisipate Corona🙊,AHT_YssY,Afrika Borwa 
[],Yo me como lo blanco de ses taronges y el corona me la come 🍊,g0rkalimotxo,
[],@Aus_Shep Corona is in china.  Some cases are in Japan but it didnt orginate there so it's not any different from here.,SupraMiqote,
[],"RT @stayfrea_: ALERT‼️‼️‼️
The corona virus can be spread through money. If you have any money at home, put on some gloves, put all the mon…",NikkoGrajo,
[],"RT @geloraco: Cegah Corona, RI Larang Masuk Traveler dari Iran, Italia, dan Korsel
https://t.co/YFwmI1Gjuh",dhesmond4,
[],"RT @jainajgd: The Corona Virus threat needs to be dealt with a better immune system. How does immunity increase ? Pranayama, Meditation, Su…",ShenoyRadha,
[],"RT @IncognitoFrimmi: Us: Food always slaps from places with questionable hygiene, can't wait to eat this.

Corona Virus: https://t.co/q86XI…",IamSiba_B,"KuTsolo, Eastern Cape"
[],"RT @badwwitch: corona virus: 300 suspeitos no brasil
população:  socoro socoro 😷😷😷 cornona virus nao me mate 

hiv: mais de 900 mil pessoas…",SmellsLikeConde,Acre
[],"RT @RenaldoGouws: The guy that has contracted the Corona Virus came back from Italy, didn't get swabbed at the airport, walked around in So…",Theh66963268,
[],"RT @AlpaTurc: La Mairie d'Istanbul met en place un système urbain de désinfectant pour les passagers, alors qu'il n'y a encore aucun cas de…",Jirayse,Tjrs ds tn coeur bg 
[],"RT @VittorGuidoni: galera desesperada com corona virus isso, corona virus aquilo

compra mascara todo dia e reclama q acabou o alcool gel n…",btzssousa,em algum lugar
[],RT @utdt0m: yo guys it’s nick from RunTheFutMarket here and i highly suggest investing in some hand sanitizer for the upcoming corona SBC.…,xys_1,"Anthem, AZ"
[],"RT @hsftheaven: since corona virus appeared in many parts of the world, I can’t stop thinking about Harry might cancel tour because of this…",beyoubekindM,Portugal
[],Saudi arabia has temporarily banned Umrah pilgrimages to the holy cities of mecca and madina due to Corona virus.it… https://t.co/GifZdjJ2FR,FeebaKhan,
[],Een prof van de ugent Kortrijk is positief getest op corona en morgen moet ik dus gaan vergaderen voor mn thesis...… https://t.co/D2U42ua5YI,MattijsLootens,
